"i, too, loved this series when i was a kid. In 1952 i was 5 and my family always watched this show. My favorite character was the one played by Marion Lorne as a rather stuttering, bumbling and very lovable ""aunt"" type person. i can still recall her ""ubba bubba um um"" type comments as she would try and say something important. And then when she came back and played Aunt Clara in Bewitched it was great casting! <br /><br />It was the first time that i can remember seeing Walter Matthau whose career i followed as a fan for many many years.<br /><br />i have a question if anyone can verify: was the title or end credits music the ""Swedish Rhapsody"" by Hugo Alfven? Every time i hear it played on my classical radio station here in Southern California it brings back memories of the image of Mr. Peepers walking away with his back to the camera. i'm not even certain if this image in my mind's eye is correct.",positive
"Casting aside many of the favorable comments that have obviously come from friends and/or relatives that pepper this and many other low budget independents listed on IMDb, one is lost when it comes to using these reviews as an accurate gauge. So eventually you have to go out and rent the flick just to see for yourself. One of the first things you must understand are the catch phrases that camouflage the reality of the movie. In this case the term ""dark psychological thriller."" Read: ""hack writer/director who thinks he's an auteur, who replaces plot, story, and action, with what he believes is a deep insight into the human soul. His great insight? Festering and repressed childhood traumas emerge to wreck havoc when we become adults. Wow, I bet Freud would be really impressed! Too many would be film makers like Kallio, who were raised on low budget horror flicks of the last few decades, fail to dig their own fresh grave. Instead, they fall into the pre-dug graves of the many other directors that came before them. They are content with rehashing old and tired horror clichés that they borrowed from a dozen or more films. The result is an unoriginal, uninspired, unbelievable waste of film stock.",negative
"This for me was a wonderful introduction to the talents and beauty of Marion Davies. She is not only gorgeous but hilarious in this film. (I believe that Lucille Ball may have modeled her later career on Davies' style, that could be termed ""zany beauty"".) Vidor's direction is light but sure-handed, the story is a chestnut of course but the acting is marvelously contemporary, and the star-watching element for fans of the silent era, with many cameos, adds to the overall fun. It combines the elements of slapstick with adult drama and good old timeless romance quite well. For all movie fans who have a knee-jerk reaction to watching silent films, sit through this one and it may change your attitude. <br /><br />",positive
"This movie was pretty bad. Sci-fi is usually my favorite channel so I watch all the original movies that play on it. I really don't know if this movie can be called original. Starting a zoo/theme park on a remote island sounds pretty familiar. What was it, oh yeah, Jurassic Park. But this has Sabertooth tigers instead.<br /><br />The movie starts out with a few stereotypical college kids on an island doing some kind of treasure hunt. One of them ends up dieing a rather gruesome death with some of the worst special effects I've seen. The blood looked a lot like ketchup. Also at the beginning there is a scientist who wants to make as many saber tooth tigers as possible for people to enjoy. 3 of them have already escaped and are going around eating the tourists, or the people invited to the island to see the tigers first hand. Again, sound like Jurassic Park. Probably the coolest thing was the 1000lb saber tooth who crawled around on his front legs killing the mad scientist with a tooth statue of sorts that somehow shrinks and goes through the guys neck. Funniest death I've seen on TV.<br /><br />The acting is extremely cheesy, the special effects are horrible. The CG tigers could almost pass for clay models, and even some of the sounds were off. For instance, when one of the college students is trying to escape, he uses an ax to break down a door, the ax goes into the door and about 2 seconds later you hear the sound. This movie was pretty bad. The cheesy deaths were quite funny though.",negative
"$25,000 Pyramid Clues: Deep Blue Sea. Tremors. Slither. Eight Legged Freaks.<br /><br />Pyramid Category: Movies that were funnier and more thrilling than Snakes on a Plane.<br /><br />Hell, with that definition I'd have to include the relatively harrowing journey of Ted and Elaine in Airplane! as superior to Snakes in both laughs and thrills.<br /><br />The sad truth is that this isn't even close to the mother of all unintentionally intentional funny snake movies: Anaconda! Besides the never to be seen again casting of JLo-Cube-O.Wilson-Stoltz-Wuhrer in the same flick, you had Jon Voight pulling off the all-time cinematic heist. His final scene alone represents everything SOAP tried and failed to do as a ""so-ludicrous-it's-fun"" movie.<br /><br />In the end, Snakes on a Plane is definitive proof that studio execs and fanboys make the worst collaborators possible. Every big scene had been discussed and dissected so much the last year, all that was left to amuse by opening night was the amount of fanboy flop-sweat that had to be mopped up at my theater. I heard more forced laughs here than at a studio taping for ""According to Jim"".",negative
"Ronald Colman plays a famous Broadway actor who has begun to lose his mind and sense of identity. After years of playing a wide range of parts, he can't remember who he exactly is--who are his roles and who is the self. And, much more serious, he begins to see and hear his play even in regular everyday life. So, since he's currently playing in ""Othello"", he begins to act jealous and suspicious--just like the title character. Ultimately, it leads him to the depths of insanity and murder.<br /><br />I saw this film years ago and liked it. I just saw it again and loved it. Now perhaps some of my enthusiasm is because I have always liked Ronald Colman and this is a great triumph for him--and for which he earned the Best Actor Oscar. And, looking at the competition that year (Gregory Peck for GENTLEMAN'S AGREEMENT, John Garfield for BODY AND SOUL, William Powell for LIFE WITH FATHER and Michael Redgrave for MOURNING BECOMES ELECTRA), I think Colman was a very good choice, as he stretched from his usual comfort zone and did a much more demanding role.<br /><br />Now I noticed that one reviewer hated this film because they hated Shakespeare--and this took up about half their review talking about their dislike for him. However, this film isn't really about Shakespeare, and it doesn't matter at all if you dislike Shakespeare. I am no huge fan of Shakespeare, but marveled at the small portions of the play that Colman re-enacted--though, as I said, this is NOT a really movie about Shakespeare. Instead, it's a wonderful portrait of an actor losing his mind and mixing his stage role with reality. It could have been ANY play, though ""Othello"" was an excellent choice because of the murder scene--which gets acted out for real later in the film.<br /><br />Overall, a very clever film due to a lovely script--with some overtones of Film Noir. Fortunately, the acting was terrific also, as Colman had excellent support from Signe Hasso, Shelly Winters and Edmond O'Brien (who was particularly good--he played his part just right). And, considering the great George Cukor was directing, it's no wonder it's a wonderful film from start to finish.",positive
"I agree strongly with some of the other critics of this film. I found it incredibly silly (at best) and downright misleading, misinforming and harmful (at worst). Like others, I found this film to be an awful mix of ""real"" science and pseudoscientific, New Age propaganda. <br /><br />As a psychologist, I was especially offended by Candace Pert's contributions. True, I was not a fan of hers before this film, but her discourse on the ""consciousness"" of cells was one of the best examples of taking a term (""consciousness"") that has a predictable meaning to most people and using it in such a distorted manner as to cause it to obscure rather than clarify. It is an old Orwellian mind-f**k that the master himself described so well in his superb essay ""Politics and the English Language."" To refer to ""consciousness"" in this manner--indeed, to refer to this film as ""based in science"" in general (which is its clear intent)--is to use language in the same manner employed by Stalin when he labeled his slave-states ""democratic republics"" and Hitler when he called his party a ""socialist workers"" movement.<br /><br />I don't claim to really understand quantum physics. I know enough about it to know that to really understand it would take considerable study. Ah, but we Americans do love ""instant enlightenment,"" and that's what this mistake of a film tries to accomplish. If it ASKED questions, that would be one thing, but it clearly attempts to ask and ANSWER them, which no film could possibly do simply because we are far, far away from the answers (if they indeed exist).<br /><br />By the way, ethically this film needed a disclaimer about the association of several ""expert commentators"" with the Maharishi Mahesh Yogi (and TM), not to mention J.Z. Knight, who often speaks in her ""Ramtha"" voice. (I'm always amazed at this channeled 10,000 year-old Atlantean superman's grasp of 21st century concepts and terminology. But then again, this film argues that the past, present and future are all one and the same, so if Ramtha existed in Atlantis 10,000 years ago, I suppose he could exist now and tomorrow. Only, then how come his financial advice has been so incredibly bad for his followers? Oh, I forgot, I'm the creator of ""good"" and ""bad"" advice, so it's all my fault, not Ramtha's.)<br /><br />What a mess.",negative
"Maybe if you've never read any English literature or only ever watched the Hollywood version of any book you might find merit in this awful film. It has the directorial and scripting skill of Shoreditch. The BBC 1995 adaptation is both very enjoyable and close to the book and captures the atmosphere between Elisabeth and Darcy very well.<br /><br />The characters in this production are badly miscast, Sutherland as Bennet seems a total buffoon. Bingley likewise acts the fool and it is imcomrepnsible that he my be a friend of Darcy. I can't imagine how Judi Dench could have accepted the role, maybe she thought it was a surreal comedy version.<br /><br />Quotes from the book are thrown in out of context. Huge chunks are missing, the important episode with Wickham is glossed over.<br /><br />Mr Collins is however very good, and towers above the other members of the cast.<br /><br />The only good thing is we didn't pay to see it. Wait for the DVD and use to keep a table from wobbling.",negative
"Closet Land. The title itself conjures up thoughts of secrets. And that is really what's at the heart of this Amnesty International film. Government secrets, personal secrets, both are integral pieces of this story.<br /><br />By far the greatest acting seen in too long a time, both Alan Rickman and Madeleine Stowe were phenomenal in their portrayal of a Government Interrogator and Victim respectively. With only the two actors in this unusual standard length film, it is instantly clear that both actors were dedicated and talented enough to pull the viewer into this tiny bubble of a world and shut the door.<br /><br />A WORD OF CAUTION...<br /><br />What isn't mentioned on the description of this movie is that there is a subplot that deals with childhood sexual abuse. While there is no graphic detail about the abuse, the nature of it may be difficult for some viewers to watch - especially given the intensity of the film on whole.<br /><br />I'm not a big fan of Amnesty International films, but this movie drew me in because the acting was so exceptional, and I can't help but make this movie one of my personal favorites.",positive
"Sometimes, you're up late at night flipping through the stations, bored out of your mind, and wanting some light and fluffy romantic comedy that doesn't make you feel bipolar. And this movie fit that exact billing. Sure, the plot was ripped right out of the 1930s....the writing as schmaltzy as the Hallmark Greeting Card company's legendary poetry, and the one- dimensional characters were played by a cast plucked straight from Central Casting - but it was CUTE, and exactly what I needed last night. <br /><br />Lauren Holly and Costas Mandylor have great chemistry together - I liked it on ""Picket Fences,"" and I'm happy to say they still have it over 10 year later. Costas Mandylor, at 41, is still possibly one of the handsomest men to grace the screens since ol' Rudy Valentino kicked the bucket 80 years ago. RRROWRR! Bonus points for casting that funny man who used to be on the roller skates on that show about the cartoon lady. I always thought he was something straight out of a Hepburn-Grant comedy. BRAVO!<br /><br />Some people will probably say this was the corniest piece of cinema ever made, and I would probably have to agree - but come on! It's on the Hallmark Channel. What were you expecting? Just sit back, relax, eat some sesame sticks, and watch a sweet little movie with two cute people and down a bottle of Zinfandel. Trust me, you'll love and accept the schmaltz a whole lot more, and then you can go to sleep dreaming about Costas Mandylor swimming in a sea of tempered chocolate feeding you petit fours with minty fresh chocolate icing. YUMMO! (PS. Now I have a hankering for petit fours. THANKS A LOT, HALLMARK!)<br /><br />I really wish the evil girl had been cast with Rachel Ray, and maybe that dishy food nerd Alton Brown as the announcer instead of the creepy dude with the Van Dyk beard. Shudder! <br /><br />That would have made my night. But hey, check out ""Just Desserts.""",positive
"i don't believe it sixty percent of voters voted this show as ten now how the hell is the rating a five point eight it impossible i don't get it, its totally pathetic i mean how. anyway the show is great the story is great and the characters are interesting, definitely a ten out of ten from me i think the creatures are cool they look great and i wish i had a nimrod great show great cgi hope there's a second series as a lot went unanswered in the first season and when is nimrod gonna get any bigger as the rest of the creatures are huge, again why is the rating so low when the votes were so high <br /><br />10/10",positive
"updated January 1st, 2006<br /><br />Parsifal is one of my two favorite Wagner operas or music dramas, to be more accurate, (Meistersinger is the other.) though it's hard to imagine it as the ""top of anyone's pops"". The libretto, by the composer as usual, is a muddle of religion, paganism, eroticism, and possibly even homo-eroticism, and its length may make it seem to the audience like hearing paint dry.<br /><br />Wagner, being a famous anti-Semite, (Klingsor may be one of his surrogate Jewish villains.) naturally entrusted the premiere to an unconverted (not for want of RW's trying!) Hermann Levi, who was his favorite conductor! (Go figure!) Kundry, a most mixed-up-gal and another likely Jewish surrogate, is both villainous or benevolent, depending on the scene.<br /><br />Considering that many video versions of Parsifal seem on the stodgy side, this film of the opera is, in comparison, a breath of fresh air. Hans-Jürgen Syberberg, the director, has brought considerable imagination to it but it's hard to know why he made some of his choices. For example: the notorious dual Parsifals (of each gender!), the puppets, the death-mask-of-Wagner set and various dolls and symbols such as the Nazi swastika in one of the traveling scenes. (If I remember, the ""real"" Engelbert Humperdinck wrote the actual music to pad out the scene changes.) Though Wagner himself died much too early to be an actual Nazi, many of his descendants (As well as his second wife Cosima.) were at least fellow-travelers, including their grandson Wolfgang Wagner who still runs the Bayreuth Festival at an advanced age. In fact, Wolfgang's son Gottfried Wagner, in complete opposition to his father, has tried to come to terms honestly with his great-grandfather.<br /><br />Syberberg, too, seems politically ambiguous from what I've read. In 1977, he made a well-known film on Hitler, ""Hitler: ein Film aus Deutschland"" (Sometimes called ""Our Hitler"" in English.). Since it lasts all of 8 hours and hasn't been widely distributed, most people have not seen it (including myself.).<br /><br />Armin Jordan, the conductor of the audio CD on which this film is based, plays Amfortas (sung by Wolfgang Schöne) Edith Clever (Yvonne Minton) plays Kundry, Michael Kutter and Karin Krick play the dual Parsifals (Both sung by Reiner Goldberg.!) and Robert Lloyd and Aage Haugland both play and sing Gurnemanz and Klingsor.<br /><br />Though the opera takes place over a long period of time and all (except Kundry?) have been described as having aged considerably between Acts 2 and 3, no one looks a day older by the end of the opera. (The magic of the Grail? In this opera the Grail is the cup from which Jesus drank at the Last Supper and not Mary Magdalene as in more recent times, an idea I find preposterous!).<br /><br />The conducting and singing are all quite serviceable and the DVD seems to have improved the sound, if not the picture, to a great extent. (Yes, I agree that ""Kna's"" approach is superior, even on the second, stereo, version but he is probably superior to all recorded versions on the whole.)<br /><br />Not a Parsifal for all Wagnerites but I think it works quite well as a filmed opera.",positive
"NOTHING (3+ outta 5 stars) Another weird premise from the director of the movie ""Cube"". This time around there are two main characters who find themselves and their home transported to a mysterious white void. There is literally NOTHING outside of their small two-story house. Intriguing to be sure, but I thought the comedic tone established for this movie from the get-go was extremely ill-conceived. There needs to be some humour, certainly... and I have no problem with the humour that was eventually derived from the plight of our two heroes (their final ""showdown"" was definitely a hoot)... but I really think the movie would have been a lot better off if it had stayed more rooted in reality in the beginning. After watching the movie I watched the ""Making of"" feature on the DVD and a short trailer at the end is almost totally devoid of the ""sillier"" comedic aspects... making it look like a completely different (and slightly better) movie. The last half hour of the movie is where things really start to come together... similar in a way to the recent movie ""Primer."" The actors are fine when they are not overdoing the comedy shtick. They are really quite believable in their more ""normal"" moments. I was probably ready to write this movie off as a failed experiment at the midway point... but it won me over by the end. (And keep watching past the credits for the final scene... just don't ask me to explain it.)",positive
"The film ""52 Pick Up"" simply does not work. See it if you are at all interested in Elmore Leonard or John Frankenheimer, or anyone in the terrific cast, especially John Glover who's admittedly brilliant. But the book--a slow-burning, noir thriller with lots of pulp--should have translated into an Oscar-contending film instead of this dud that couldn't figure out whether it should faithfully portray the hard-boiled, gritty crime story of the book, or opt for a 1980s Schwarzenegger shoot-em-up spree. Shifting the scene from the original locale in the book, Detroit (an area where Leonard has resided for years and knows very well), to Los Angeles makes for a substantial problem that Leonard tries to fix in his script, but ultimately can't. It was, for example, a clever device making Mitchell's wife a City Councilwoman (she had no job in the book), if you think about it: that's the only way you could ever plausibly blackmail someone in a sex-crazed city like 1980s Los Angeles for adultery, or any type of potential sex scandal. Even then, it's more plausible in a more conservative Eastern state like Michigan to believe that a) its tiny porno ""industry"" is a sleazy, money-grubbing hell where three losers could desperately set up a not-so-stupid upper-middle-class fellow going through a mid-life crisis, and b) adultery alone might be something you could blackmail someone with, if their upstanding careers and old-fashioned wives couldn't handle the shock. As consultant Ron Jeremy will tell you, 1980s Los Angeles was a colorful, stylish porno Mecca, more like the movie ""Boogie Nights"" than Leonard's dark, shadowy world of hijacked tourist buses, grimy apartments, and drug deals in depressed urban squalor. Then again, Los Angeles could be the backdrop of such a tale if one arranged the scenery more carefully--there are still plenty of dark crannies and psychopaths there. Unfortunately, Roy Scheider's Harry Mitchell comes off in the film as a sexy, handsome Uebermensch dancing through his problems without even working up a sweat. In the book he was fending off a jerk union official while struggling with a business that was failing. He also had a skeleton in the closet during the war involving friendly fire that he was responsible for, but never appeared to come to grips with. Elmore Leonard's stories usually have a central image involving a bizarre civility between criminal and law-abiding citizen. Here, Harry Mitchell sitting in his office with his blackmailer, Alan Raimy, turning over his financial books to him and negotiating a more practical ransom, makes for such a central image. Glover's blackmailer plays the scene with convincing intelligence, but Scheider portrays the victim here as a cocky ""good guy,"" in charge of the situation as if he were more a Rambo with an M-16 than the everyman barely staying afloat as his world crumbles around him. ""52 Pick Up"" ends with one of the worst throwaway conclusions ever, considering all the thought that went into the original story and then the film. Trapping Raimy inside Mitchell's Jaguar and blowing him up with marching band music blasting out along with a sadistic monologue by Mitchell, plays to an audience wanting the ""sweet revenge"" conclusion of a Chuck Norris movie, not the intelligent balanced world of Leonard's book, where Mitchell barely escapes in the end and the conflict between good and evil could easily go either way. I left the theater shaking my head and depressed. What a waste of talent.",negative
"I must admit that this is one of the few Lou Costello films that I actually saw in the theater. Most have now been seen on T.V. and I must admit that Lou is really enjoyable and he gets the girl,too. This was my first time seeing Dorothy Provine perform and of course I fell in love with her like so many others that day. I have seen most of the work she has done and enjoyed each one. Her performance in The Great Race is one of the reasons I bought the disc in the first place!<br /><br />Every comment on this movie tells that this is the one movie that Lou Costello did with out Bud Abbott,which is true,but if Lou had lived he would have made many more. He really does a good job and doesn't have to rely on his old routines to get laughs. I for one am sorry that the little man from Patterson,N.J. didn't get the chance to do that.<br /><br />I hope this comes out on DVD some time so I can add it to my comedy/sci fi collection.",positive
"Woody Allen has lost his ability to write dialogue or characters that are clearly distinguishable from each other. This is the case with ""Melinda and Melinda,"" where all the characters speak with Allen's generic pseudo-sophistication and have problems and points of view that are not relatable to anyone outside of a four block radius of where Allen lives. They also share the same curious condition of being able to afford multi-million dollar Manhattan apartments that appear to have been designed by professional decorators regardless of their financial situation or what they do for a living.<br /><br />The only character who exists outside of this dull mindset is Will Ferrel as the obligatory Woody Allen surrogate. Although he does not simply come off as merely doing a Woody Allen impression (like Kenneth Branagh in the god-awful ""Celebrity""), Ferrel lacks the charm or charisma that the real Woody had when he was playing the part himself in his best movies.<br /><br />The end result is another in a string of self indulgent bores from a once-great filmmaker who has been trading in on his former reputation for years.",negative
"'The Cell' is a journey into the mind of a serial killer and I mean this literally. The film is about the journey, about the world it shows during this journey, the destination does not really matter. In my opinion this journey through the mind gives such beautiful images other things do not really matter as long as they are not distracting. In fact, the story is pretty good.<br /><br />We start with Catherine Deane (Jennifer Lopez) in the mind of a catatonic boy. How this works exactly does not really matter, but it looks a lot like virtual reality. She and other scientist including Henry West (Dylan Baker) and Miriam Kent (Marianne Jean-Baptiste) believe that this method might work. Catherine enters the mind of the boy and speaks with him there, in a world that is completely created by the boy. She hopes she can let him do things that in the end will give results.<br /><br />The real story then. A serial killer named Carl (Vincent D'Onofrio) just dumped the body of one of his victims. FBI Agents Ramsey (Jake Weber) and Novak (Vince Vaughn) are on this case. Another girl (Tara Subkoff) disappears and at that time, after forensic research on the dumped body, Carl can be traced and captured. Two problems occur. 1. Carl just went into a coma; he has been sick for a long time. 2. His house and the house with his last kidnapped victim are not at the same place. In a way this part of the story is pretty standard.<br /><br />Things are about to get interesting again. To find out where the girl is, Catherine has to go into Carl's mind. This is dangerous for a lot of reasons. In short: Carl is unknown territory, schizophrenic and a serial killer. If Catherine starts believing Carl's mind is the real world then her mind can convince her body; she could die in the mind of Carl. A tape of how the last victim was killed, a fate this girl will have in about twenty hours, makes sure Catherine will try to get the location out of Carl's mind.<br /><br />It is the journey through this sick mind that makes this film more than worth watching. Director Tarsem Singh, who did music videos before this, in a way goes back to these music videos. Every room in the imaginative world is another short clip that exists out of beautiful and sometimes haunting images. For me the visual style felt completely new, the way 'Three Kings' had a new visual style one year earlier. If something like that can make you like a film, 'The Cell' will not disappoint. But fans of the thriller and horror genre can like this film anyway. The story itself, without the great fantasy world, is good enough for that. I think you have to be a little open minded, of course events are not (yet) possible in our real world. Still, a very entertaining film with nice ideas that looks terrific.",positive
"The Thing has to be one of the all time great movies. Of course it was ground breaking special effects at the time of it's release that impressed me so much, back in 1982 it just blew my mind, I'd never seen anything like that! However, although the effects themselves made the movie more horrific, it was the story itself, the music score , the claustrophobic atmosphere of the Anarctic as well as the interaction and tension between the members of the doomed research station that makes it a classic. <br /><br />Movies don't get any better than this! In the opening scene with the the chopper chasing this husky you just assume that it was some bored scientists from some station letting of some steam. Yet when you see them continue their chase at the US base you then think that the Norwegians are suffering from some form of advanced or extreme strain of cabin fever. Yet this is offset by the menacing opening music score that sets the tempo! You just know that something is not right! At this point it's a mystery until 'the thing' reveals itself. <br /><br />However, the mystery returns because it becomes a sort of Agatha Christie ""who dunnit"" ( i.e. ten little Indians movie) sci-fi style as the members don't know which one of their team is really an alien. Suspicion continues to go back and forward between them all as one by one they eventually get knocked off or revealed as the alien. The mistrust between the station crew is absorbing as the movie progresses until the final showdown.<br /><br />After 20 years of advances in computer graphics and film making production the special effects in ""the Thing"" don't carry the same weight as it did in 1982, but other than that it holds up very well all round with some great performances by the cast.",positive
"This is one of the few comedies I can watch again and again and still laugh out loud. In other places, I have read complaints about racism and sexism from sanctimonious, politically correct prigs. There is neither here, unless you define sexism as a woman as housewife and racism as a family employing a colored maid.<br /><br />The lines are hilarious, and all the leads have never been better. Melvin Douglas is especially brilliant.<br /><br />If you've ever thought of or tried to build a new house, you will be relieved to know that no matter how infuriating the process, no matter how much a lamb among wolves you may feel, you are not alone!",positive
"Good films cannot solely be based on a beautiful garden and a hill top. Surprised to see it has won two awards. Extremely overrated. I first saw that kind of films from China, visually stunning BUT also with really something captivating to say, well, more than 10 years ago and I'm sure there are still more coming up. This is not one of them, I'm afraid.",negative
"This time the hero from the first film has become human and this time uses fist and foot combos against super universal soldiers and a computer which has gone awry and is prepared to take over the world. I'm pretty sure it was Double Team, which convinced everyone that Jean-Claude Van Damme was no longer credible in providing watchable action flicks. However it was this that tarnished his credibility forever. While Universal Soldier:The Return isn't as dull as Double Team or The Quest,it's still pretty awful indeed, with none of the style and flair of the original and no star pairing. This sequel is made simply for kids who enjoy professional wrestling. As I look back, not even the action sequences were all that exciting and therefore this movie is a worthless dud. In other words another clunker in Van Damme's assembly line.<br /><br />* out of 4(Bad)",negative
"This isn't the best Bigfoot ever made, but by the recent standards of Nature gone awry movies, mostly showing on the Sci-Fi channel, this is quality stuff. It has some action, some humor, decent F/X and Bigfoot. CG is used, but so are some practical F/X, which I like.<br /><br />Overall this movie is worth a watch if you are a fan of B horror/sci-fi and need a fix. It's better than the movie Sasquatch and not a sequel to it, so don't be fooled.<br /><br />The acting is better than you may expect to find in a movie like this and the directing is more than adequate. Expect a bit of a lul as the characters are ""developed"", but know that things will pick up. If you are watching a DVD you may want to skip a chapter or two.",positive
"I grew up with scooby(kinda the re-runs of where are you)I hate scrappy, love Daphne, and feel its not complete with out the whole gang. But this is sad, scooby doo is mystery solving comedy-not bad totally spy's jap anime. i like ""whats new"", they had to give danger-prone Daphne a makeover sometime :( and try to lose the *sex *drug jokes of many a generation, but this ""get a clue"" is flat out crap and should not have the Scooby name attached. They even tried to do some lame punk thing with the theme song. now i'm gonna go watch my DVD of scooby doo where are you to wash the filth of this new series off my eyes",negative
"I have not figured out what the chosen title has to do with the movie. This is another gathering of monsters just like the HOUSE OF FRANKENSTEIN. Not exactly a masterful plot, but Universal needed to capitalize again.<br /><br />Dr. Edelman (Onslow Stevens) is either very ambitious or over the top in the ego department. He is working on the cure to keep Larry Talbot from turning into the Wolf Man. Somehow Count Dracula happens to drop by to get a fix on his vampirism. And rounding out the good doctor's experiments is the restoring of the Frankenstein monster's energy. Along the way, the kind hearted doctor's blood is tainted with that of Dracula.<br /><br />John Carradine plays Dracula again. This time he is more convincing. Lon Chaney Jr. as usual is the soulful Wolf Man. Glenn Strange is the Frankenstein monster, who has very little to do this outing. Also with mentionable roles are Lionel Atwill and Martha O'Driscoll.",negative
"I have read each and every one of Baroness Orczy's Scarlet Pimpernel books. Counting this one, I have seen 3 pimpernel movies. The one with Jane Seymour and Anthony Andrews i preferred greatly to this. It goes out of its way for violence and action, occasionally completely violating the spirit of the book. I don't expect movies to stick directly to plots, i gave up being that idealistic long ago, but if an excellent movie of a book has already been made, don't remake it with a tv movie that includes excellent actors and nice costumes, but a barely decent script. Sticking with the 80's version....Rahne",negative
"Hey if you have a little over an hour to kill and find paint to be too exciting I'd suggest it. If thou you happen to like cheap b-movies like me it's good for a giggle! Other than that I wouldn't suggest that you rent it, I'd wait till it comes on the tube say round 4 am on the free access channel of your cable/satellite supplier. The band that did this sound track by the way was on the road after for about two years after this flick, and no they sounded just as bad live according to the two small town reviews I could find on them. So once again good if you find grass growing to much fun but good to watch if you like to see how NOT to shoot a low budget movie.",negative
"When I first saw the Romeo Division last spring my first reaction was BRILLIANT! However, on future viewings I was provided with much more than masterful film-making. This picture has a singular voice that will echo throughout the annuls of film history.<br /><br />The opening montage provides a splendid palette which helmer JP Sarro uses to establish his art on this canvas of entertainment.<br /><br />Sarro truly uses the camera as his paintbrush while he brings us along on a ride that envelops the audience in a tremendous action movie that goes beyond the traditional format we have become accustomed to and dives deeply into dark themes of betrayal, revenge and the importance of companionship. This movie is any director's dream at its very core.<br /><br />However, Sarro was not alone in this epic undertaking. The writing, provided by scribe Tim Sheridan, was just as breathtaking.<br /><br />The dialogue was so precise and direct that it gave the actors such presence and charisma on the screen. Specifically speaking, the final scene (WARNING: SPOILERS!!! SPOILERS!!!) where Vanessa reveals herself to be one of the coalition and a villain all the time, is written in such a dark tone that it is one of the most chilling endings I have ever seen. Sheridan is the next Robert Towne.<br /><br />In a final note it is obvious that this production was no small feat.<br /><br />Therefore much praise must be given to producer Scott Shipley who seems to have the creativity and genius to walk next to Jerry Bruckheimer. Never before have I witnessed a production so grand with so much attention directed at every little detail. A producers job is one of the hardest in any movie and Shipley makes it look easy.<br /><br />All in all this film combines creative writing, stunning production and masterful direction. This is the art of film at its best. When the ending of the film arrives the only thing that is desired is more.<br /><br />The Romeo Division is groundbreaking, a masterpiece and, most importantly, The Romeo Division is indeed art.",positive
"OK... this movie so far has been slated by critics and board-posters alike (although playing devil's advocate you could suggest that critics are often people who didn't make it for themselves as film-makers, and board posters are often people who didn't make it for themselves as critics) so I wanted to sit in Guy's corner with the magic sponge to perhaps reach maybe a couple of the people who've decided not to see the film based on how everybody seems to be looking down their collective nose of approval at it.<br /><br />The film's biggest flaw in earning wide support is how unexpectedly complex it is. This has been described many times as as making the film ""inaccessible"" to the viewer. The film's chronology is relatively non-linear and the characters are used as not only a means of storytelling but as a device for showing us the subtle (or not so subtle) hints of bias we give things as we commit them to memory, IE. Ray Liotta's character brandishing a gun saying the words ""fear me"" is portrayed as both tragically pathetic (from Statham's POV) or interrogating and bold (from Liotta's POV). This is but one example of Ritchie's far more mature approach he has taken to film-making with Revolver, we have a storyline which is pretty archetypal (the strong but silent gritty anti-hero gets released from jail with a score to settle but gets drawn inadvertently into a world of corruption... I mean it's paint by numbers film noir here guys, all the way down to the vague poetic choice of diction and the gritty voice-overs) but then Guy has taken this framework to make a number of extremely philosophical and complex points.<br /><br />Take the scene where Jason Statham's character runs afoul of a car. This throwaway sequence could have been emitted from the film and made no difference to the story whatsoever... but Ritchie is making point about how such little chance happenings such as receiving a phone call can make the difference between life and death.<br /><br />So the final act of the movie is pretty mind boggling, I'd be taking the p*ss if I said I didn't spend the last 20 minutes or so of the film turning to my date going ""uh... wtf?""... but that is the shoddiest reason to disregard a piece of art. It is far too easy to dislike something because you find it hard to understand. And even easier to say ""well nobody else seemed to understand it so it must be a real turd of a film!"". In my humble opinion, Revolver is a stylish, complex and mature piece of modern art which should be greeted with the same manner we would give the work of the Saatchi Brothers. If we choose this opportunity to collectively say ""Ah sh*t, I wanted a film about a load of bleeding' cockney gangsters in-nit loll... Guy Ritchie is a tit!"" then the day will come when film-makers are allowed only to make that which is expected of them by shallow, crappy people. Just because Guy made a name for himself with funny, cheeky cockney romps, doesn't mean he can't be deep without being ""pretentious"". Funny people can be thoughtful too.",positive
"One of the worst movies I've seen this year. Everything about the film screams ""AMATEUR"". For a movie set in the 1800's, everybody speaks like it's the 1990's. The acting, particularly the people playing the white slave masters, is horrible. After about an hour into this movie, I walked out. What a waste of time and effort. For a much better film on this subject, see Steven Spielberg's far superior ""Amistad.""",negative
"Neal N Nikki is voted on of the Worst films of the year by Planetbollywood. Its hard to believe the famous Chopra's have produced this lousy movie. It was presented as a movie for the family, but turns out to be a ridiculous sex comedy. Nor does it make you laugh, but cry of boredom and nor does it have any sexy girls to make the film look sexy. The title song is the most annoying song of the decade, I'm the Neil, I'm the man, rock star superstar. Uday Chopra is one of Bollywood's worst actors ever with no acting talent. After making many Super Flops, and not receiving any movies from a producer rather then his Family. He gives a total crap performance, that bores you to death. Tanisha, who is and will always be known for being Kajol's sister, gives a dreadful performance. Both actors have the most annoying chemistry, and are very immature for their age. It has a special appearance by the very cute Richa Pollad, in a pathetic role. The ending was so daft and stupid, I cant believe i actually paid money to rent this crap.",negative
